@relation landmine09

@attribute a1 numeric
@attribute a2 numeric
@attribute a3 numeric
@attribute a4 numeric
@attribute a5 numeric
@attribute a6 numeric
@attribute a7 numeric
@attribute a8 numeric
@attribute a9 numeric
@attribute class {no,yes}

@data
-1.2588037e+00,-1.4176038e-01,4.2026563e+00,5.1000126e+00,1.2490922e+00,-6.4210347e-03,7.9659690e-01,9.2785152e-01,9.8687522e-01,yes
-5.5209705e-01,-5.1522729e-02,2.3435821e+00,2.2205594e+00,1.7981385e+00,-5.5086073e-01,1.6640247e+00,1.4471169e+00,1.0656329e+00,no
1.1547893e+00,8.1129467e-01,1.7273129e+00,1.1041555e+00,3.1483834e+00,2.1564218e+00,3.2570968e+00,2.5292036e+00,2.1683590e+00,no
-1.8826423e-01,-1.4845123e-02,1.5032175e+00,1.0998652e+00,2.2343125e+00,-3.2331736e-01,1.7174456e+00,1.2323719e+00,7.8041439e-01,no
-3.4832269e-02,1.0360638e-02,2.8246433e+00,2.9504503e+00,1.0248794e+00,1.5948358e+00,9.7501104e-01,1.0451046e+00,1.1639329e+00,no
-1.2781945e-01,6.8794309e-02,1.6346820e+00,1.1736852e+00,2.0191360e+00,4.4178170e-02,2.0233110e+00,1.3282544e+00,9.5703792e-01,no
9.4689095e-01,1.5582898e-01,2.4629066e+00,2.6377655e+00,1.0564082e+00,-1.7172212e-01,8.9757069e-01,8.1076853e-01,7.7480011e-01,no
-6.0868597e-01,-7.6186573e-02,1.8885451e+00,1.8581187e+00,9.0210639e-01,-6.0299089e-01,9.0483373e-01,9.0233946e-01,8.7572576e-01,no
-9.6161779e-01,-1.1900079e-01,2.4729067e+00,2.7351813e+00,9.2109737e-01,-3.8978064e-01,7.2786140e-01,7.3003782e-01,7.4368873e-01,no
6.0251205e-01,4.4225353e-01,2.6104200e+00,2.1487944e+00,1.8650593e+00,-2.3948172e-01,2.4260601e+00,2.1364112e+00,2.1643805e+00,no
-1.6271045e-01,7.6213514e-02,1.9219851e+00,1.5383446e+00,1.5793812e+00,-5.9685417e-01,1.6208087e+00,1.1881965e+00,1.0261427e+00,no
-4.5335316e-01,-5.6530752e-02,2.1495848e+00,2.0541933e+00,7.1390878e-01,4.2605578e-01,5.9908068e-01,7.2829934e-01,7.3182721e-01,no
-4.8372421e-01,-7.3956675e-02,2.4238434e+00,2.6946512e+00,4.6350106e-01,9.7175857e-01,6.8883550e-01,6.5493608e-01,6.7850119e-01,no
-1.6947942e-01,-2.3583141e-02,1.9061633e+00,1.9131268e+00,1.2299191e+00,-5.6289742e-01,7.1673825e-01,7.9682129e-01,8.3488974e-01,no
-1.2885184e+00,-1.4002973e-01,2.2936633e+00,2.4748484e+00,1.5577033e+00,-4.8389742e-01,1.0220995e+00,7.5119735e-01,6.9805230e-01,yes
-6.2176470e-01,-6.4056504e-02,1.4449862e+00,1.0405669e+00,1.5248876e+00,-4.2405583e-01,8.8811974e-01,7.9404001e-01,6.5888788e-01,no
-5.4546673e-01,-5.9760597e-02,2.1630103e+00,2.1098719e+00,2.0420029e+00,2.3326265e+00,1.1091291e+00,9.6738243e-01,9.0744275e-01,no
-9.4261717e-01,-1.2019529e-01,2.0029252e+00,2.0233471e+00,1.0001841e+00,3.3818872e+00,8.0013444e-01,7.5307979e-01,6.6102212e-01,no
-1.3875862e+00,-1.5721581e-01,1.2511173e+00,9.3073645e-01,1.6217836e+00,-5.0555418e-02,9.9580774e-01,6.9385658e-01,3.9040056e-01,no
-1.0383331e+00,-1.0929161e-01,2.6038469e+00,2.5901619e+00,1.1714431e+00,8.8701810e-01,9.5789243e-01,1.0080198e+00,1.0914776e+00,no
-8.8631700e-01,-1.1747024e-01,1.3548571e+00,1.1773279e+00,2.7633766e-01,1.2712218e-01,4.0662308e-01,4.9489978e-01,4.1168537e-01,no
-3.6202193e-01,-4.6290216e-02,9.3861094e-01,5.7030931e-01,-5.9539638e-01,-5.1942166e-01,5.5444335e-01,4.7767967e-01,3.9539161e-01,no
-1.3173478e+00,-1.4707153e-01,1.7434836e+00,1.5718913e+00,1.5788302e+00,1.1630454e+00,9.5988725e-01,8.1015127e-01,5.8078202e-01,no
-1.0738052e+00,-1.1131754e-01,1.5091691e+00,1.3624268e+00,2.0604665e+00,-5.3146909e-01,1.0287101e+00,8.5733214e-01,7.4820421e-01,yes
-8.8203769e-01,-1.2375574e-01,1.3189545e+00,1.2406958e+00,1.1038572e+00,2.9313087e-01,6.2932091e-01,5.4602429e-01,3.9718124e-01,no
-8.9154641e-01,-1.0194431e-01,1.6063365e+00,1.4084156e+00,5.1886947e-01,2.2622751e+00,6.5727076e-01,7.1380430e-01,7.4106676e-01,no
-4.8934066e-01,-6.7070646e-02,1.7064722e+00,1.5687897e+00,1.3978521e+00,1.5990605e+00,8.5410395e-01,7.3551134e-01,5.7247134e-01,no
-8.3434660e-01,-1.0975470e-01,1.5410170e+00,1.4332842e+00,7.6552124e-01,-5.6271889e-01,7.8522525e-01,5.2058525e-01,3.2449319e-01,no
-9.5700524e-01,-1.2359393e-01,1.9285718e+00,2.0847940e+00,1.4483563e-01,2.3402254e-03,3.9646157e-01,4.6126043e-01,5.6086211e-01,no
-1.0737109e+00,-1.2588953e-01,2.9575828e+00,3.1141649e+00,2.1384720e-01,-4.7667915e-01,4.3553059e-01,5.9135286e-01,6.5958635e-01,no
1.0153443e+00,1.6566198e-01,1.3981931e+00,1.1067791e+00,9.2984177e-01,-5.8286620e-01,7.6223539e-01,7.0077185e-01,6.5197302e-01,no
1.4619477e-01,5.7295189e-02,1.1828917e+00,9.8792181e-01,4.7117537e-01,-6.1534623e-01,7.5667793e-01,7.9814041e-01,8.3924757e-01,no
6.4018908e-01,9.5634301e-02,6.3194314e-01,3.8315986e-01,1.9427737e+00,-4.4635244e-01,1.1064623e+00,7.7042013e-01,5.2966333e-01,no
1.0519370e+00,9.0308733e-02,1.7282003e+00,1.9145838e+00,-2.2359889e-01,-8.7900907e-02,2.1428388e-01,3.6353932e-01,4.9706984e-01,no
-1.4359259e+00,-1.5760050e-01,1.3266929e+00,1.2046920e+00,5.9576395e-01,-1.5738023e-01,4.1547893e-01,4.2203942e-01,3.9149489e-01,no
-2.7890832e-01,-4.3646716e-02,1.4136450e+00,1.0788975e+00,5.2416097e-01,-3.1304856e-01,6.3134156e-01,4.1903843e-01,3.3575299e-01,no
-4.8122252e-01,-9.7731593e-02,9.7619496e-01,8.5594824e-01,1.5360608e+00,-3.6229178e-01,5.4337584e-01,3.9665976e-01,2.8993825e-01,no
-5.1974005e-02,-1.2539529e-02,1.5022218e+00,1.1793448e+00,3.5379190e-01,5.4903598e-01,3.7479692e-01,4.9312999e-01,5.3367954e-01,no
1.9091836e-01,-2.1924905e-02,1.6944270e+00,1.8335293e+00,8.2742465e-01,-5.2257644e-01,4.5746315e-01,4.6552736e-01,4.9679017e-01,no
7.3286198e-01,1.4996810e-01,1.6821504e+00,1.4846372e+00,1.3792978e+00,9.3928287e-01,7.8838484e-01,6.4559085e-01,7.0825989e-01,no
8.5030907e-01,1.4699056e-01,1.5157601e+00,1.5029932e+00,2.8548870e-01,-6.1892722e-01,4.6944452e-01,6.4387332e-01,7.8822998e-01,no
1.0823606e-01,1.0811077e-02,6.9014891e-01,3.2893572e-01,1.7548708e+00,-6.0831447e-01,1.0333863e+00,6.2101456e-01,2.2278597e-01,no
1.4947109e+00,1.6918448e-01,1.1599662e+00,1.1699479e+00,-2.2650009e-02,-3.2292469e-01,1.6476052e-01,2.6608133e-01,3.1475846e-01,no
-1.2146222e+00,-1.5206939e-01,1.0750321e+00,8.5683405e-01,1.2446269e+00,2.4946032e+00,6.7773106e-01,4.7101848e-01,2.2169748e-01,no
-9.5458819e-01,-1.2143524e-01,1.6638122e+00,1.4796705e+00,6.5456641e-01,2.3091260e+00,4.0690549e-01,3.8594024e-01,3.1415584e-01,yes
-1.3798883e+00,-1.5380769e-01,2.0373120e+00,2.1016152e+00,4.4062276e-01,-1.2711569e-01,2.9973129e-01,4.1699245e-01,4.2613121e-01,no
-1.1142076e+00,-1.4604639e-01,1.4776945e+00,1.4688344e+00,7.1517628e-01,8.7311405e-01,4.8094110e-01,4.3306869e-01,3.5361809e-01,no
1.8754430e+00,2.7102059e-01,7.5828130e-01,6.9671208e-01,7.4998761e-01,-5.7429687e-01,5.3423671e-01,3.3365431e-01,3.3135891e-01,no
5.6853802e-01,8.2204468e-02,1.6827204e+00,1.4717682e+00,4.1462322e-01,-5.8247010e-01,4.2802119e-01,4.8971794e-01,5.5820644e-01,no
1.3135956e+00,2.0495948e-01,7.1141801e-01,4.0134948e-01,5.6493983e-01,5.2446624e-01,8.1593147e-01,5.9582566e-01,4.1377608e-01,no
1.0868924e-02,-3.3543485e-03,1.0094959e+00,6.6956313e-01,1.8476082e+00,-3.4502833e-01,9.7907711e-01,7.1278288e-01,4.2620966e-01,no
-2.5546384e-01,-5.0868664e-02,1.0377598e+00,6.6218391e-01,1.9882313e+00,-5.5162436e-01,9.4024829e-01,6.1988626e-01,3.2146244e-01,no
8.4948771e-01,9.3201668e-02,8.3914297e-01,5.1269333e-01,1.2603207e+00,1.2241348e+00,7.8433295e-01,4.5780233e-01,3.1123548e-01,no
2.3861342e-01,-1.2192921e-02,1.4906148e+00,1.5399473e+00,-4.4700157e-01,-6.1358429e-01,1.7359401e-01,3.7253292e-01,5.0237022e-01,no
-2.3469540e-01,-4.3115912e-02,1.9369925e+00,1.8889167e+00,9.9206779e-02,-3.3800915e-01,2.5517697e-01,4.3050746e-01,5.4480719e-01,no
-5.7992728e-01,-1.0916003e-01,5.4004590e-01,5.3568416e-01,4.3341277e-01,9.5755461e-01,4.0404098e-01,2.7673710e-01,1.9725343e-01,no
-9.6068422e-01,-1.2818216e-01,1.2895857e+00,1.2668699e+00,5.6761832e-01,2.5104561e+00,3.7781858e-01,3.7938909e-01,3.4344051e-01,no
-1.8428556e-01,-3.5681516e-02,1.5803916e+00,1.3389980e+00,5.1361028e-01,-5.4337692e-01,3.7593313e-01,4.0134482e-01,5.1367735e-01,no
1.8034259e+00,2.8475484e-01,4.3243876e-01,1.8336542e-01,3.5534807e-01,-2.0804306e-01,4.0489749e-01,3.9144512e-01,2.2401591e-01,no
-9.0210818e-01,-1.2472156e-01,1.2752291e+00,1.1204981e+00,1.3408912e-01,-2.2543325e-01,5.3061336e-01,4.6376217e-01,3.2403281e-01,no
-8.8779416e-01,-1.2259526e-01,7.1008794e-01,4.5033383e-01,1.7022075e+00,3.5056891e-01,8.5390603e-01,5.3311613e-01,3.2928834e-01,no
5.1225266e-01,3.1620861e-02,1.0700028e+00,9.1847985e-01,-5.4478609e-03,-4.9056494e-01,2.7546503e-01,3.3251300e-01,3.6088946e-01,no
1.2244222e+00,8.1339802e-02,9.9717874e-01,9.5322115e-01,1.1122663e+00,4.3528204e-01,3.3885884e-01,2.8685782e-01,1.8045977e-01,no
1.0108794e+00,9.1259658e-02,1.0376993e+00,9.9241601e-01,-2.8140432e-02,5.4158623e+00,2.6449142e-01,3.3030584e-01,3.5378153e-01,no
-8.2231414e-01,-1.2242868e-01,1.1309853e+00,1.3127811e+00,-3.1110862e-01,-3.9620060e-01,1.3718763e-01,2.8502141e-01,3.6616153e-01,no
-8.2657477e-01,-6.4118788e-02,1.1260838e+00,5.1168118e-01,1.1039055e+00,-4.8742828e-01,1.0696923e+00,7.5031161e-01,5.0217931e-01,no
-5.2175098e-02,-5.6368114e-03,3.2622618e-01,-1.1767519e-02,1.6008010e+00,-4.7784000e-01,8.3335255e-01,5.1339417e-01,2.5751468e-01,no
-9.2214040e-01,-1.1570461e-01,5.7178200e-01,4.9471832e-01,-1.0575058e-01,-6.1907239e-01,2.5568185e-01,3.4085048e-01,3.3082838e-01,no
-9.1416832e-01,-1.1827884e-01,1.0918025e+00,9.0845276e-01,-2.7714375e-02,-3.2001163e-01,4.7175776e-02,2.3997837e-01,3.2475305e-01,no
1.5516704e+00,2.3924473e-01,1.0112650e+00,4.6511157e-01,7.6589455e-01,-6.1907364e-01,3.7558663e-01,3.4604497e-01,1.8295718e-01,no
1.7686753e+00,2.5465254e-01,-7.4323322e-02,-2.8228728e-01,2.1733935e+00,-6.9705031e-02,7.2119406e-01,3.3983047e-01,9.3777563e-02,no
-6.7642374e-01,-1.0393084e-01,5.3812351e-01,2.3216014e-01,1.6115729e+00,8.0286853e-01,7.4614172e-01,3.9105868e-01,1.4146057e-01,no
-9.0357646e-01,-1.3172269e-01,7.6437941e-01,7.6918650e-01,-1.8547568e-01,-6.1162934e-01,-7.4124319e-02,1.1348286e-01,1.5714029e-01,no
-5.4483015e-01,-1.0411371e-01,4.6510185e-01,4.2400718e-01,-1.8133739e-01,-5.7206066e-01,-8.6862538e-02,7.1445666e-02,1.2008141e-01,no
2.2651436e-01,-1.1514064e-02,5.3574475e-01,4.3083390e-01,1.2076836e+00,-5.9172610e-01,6.5253357e-01,4.9192518e-01,3.3240209e-01,no
6.5202861e-01,6.3555220e-02,1.5751624e+00,1.8225314e+00,3.0439822e-01,-1.5080805e-01,1.9630213e-01,3.9834324e-01,5.9857364e-01,no
-7.5757024e-01,-1.1272843e-01,8.5967474e-01,7.8497927e-01,1.2089908e-01,-6.1527338e-01,2.7368204e-01,2.8006558e-01,2.6094055e-01,yes
-1.3904083e+00,-1.5810231e-01,1.5846414e+00,1.6781450e+00,3.4781031e-01,-5.7508458e-01,2.0840287e-01,3.5140024e-01,4.3123130e-01,yes
-6.4231964e-01,-1.0964369e-01,1.7176786e+00,1.8233402e+00,3.3439711e-01,-6.1752267e-01,4.0536318e-01,3.7556517e-01,4.1989211e-01,no
-6.8771633e-01,-5.0898849e-02,6.6125383e-01,1.6424679e-01,6.9172595e-01,-4.5330699e-01,5.4365449e-01,4.4241452e-01,3.2728939e-01,no
6.3641273e-02,4.5002412e-02,6.9630655e-01,2.8073250e-01,5.8479984e-01,-6.1890151e-01,6.3569520e-01,5.2486443e-01,4.6802168e-01,no
-9.3168258e-01,-1.2143948e-01,1.5262463e+00,1.5633017e+00,-3.6670166e-01,-6.1790006e-01,9.4980544e-02,2.4585130e-01,4.0554356e-01,yes
5.9236833e-01,8.2833535e-02,7.3215859e-01,4.3614203e-01,1.6508071e+00,-5.7840577e-01,5.5918391e-01,3.3796473e-01,2.9844175e-01,no
-9.2933796e-02,-3.4885390e-02,5.4253701e-01,1.9785748e-01,1.4627505e+00,-5.4622369e-01,6.2825495e-01,4.1382641e-01,1.9304699e-01,no
8.5486061e-01,9.4510167e-02,7.5574606e-01,6.0334380e-01,7.2375903e-01,-2.5608915e-02,4.8527482e-01,4.3652722e-01,3.8127545e-01,no
-8.7552395e-01,-1.0162919e-01,1.2511160e+00,8.3447399e-01,1.6462645e+00,-1.2121558e-01,4.3705029e-01,4.1839073e-01,3.8470041e-01,no
-5.3544394e-01,-5.4941449e-02,1.5039287e+00,1.1681598e+00,-1.6445088e-01,-5.4345682e-01,4.2178794e-01,5.5856631e-01,6.6080288e-01,no
-1.2671164e+00,-1.5452058e-01,9.1049927e-01,9.6083098e-01,4.4737538e-01,-3.1258682e-01,1.7202828e-01,1.9014914e-01,1.8973034e-01,yes
-9.0283086e-01,-1.2737761e-01,1.0839110e+00,1.1058818e+00,3.3155050e-01,1.6083216e+00,1.1351056e-01,1.9377276e-01,3.0627861e-01,no
-8.1700489e-01,-1.1743290e-01,1.1559269e+00,1.0623222e+00,-1.6502489e-02,-6.1903115e-01,6.7428477e-02,1.7686784e-01,1.8417866e-01,no
-2.3239440e-01,-5.8327141e-02,5.5071258e-01,3.6354113e-01,5.8271017e-01,-6.1858574e-01,4.5862238e-02,1.9221339e-01,2.1073955e-01,no
4.5353208e-01,2.7844587e-01,1.7378072e+00,1.0699942e+00,1.4012893e+00,1.2846459e+00,6.8255933e-01,8.2429512e-01,8.3720625e-01,no
9.7210566e-01,3.7742956e-02,1.0080974e+00,1.1795540e+00,3.3158877e-01,3.0729056e-03,2.6053312e-01,2.2966177e-01,2.4681602e-01,no
2.0707504e-01,-5.6539194e-02,6.9837040e-01,8.0349373e-01,6.5586265e-01,-9.7007997e-02,2.7500766e-01,2.2282569e-01,1.2807854e-01,no
-3.4947486e-01,-7.4609126e-02,6.8794994e-01,5.3206442e-01,8.0904562e-02,-5.9435663e-01,-2.8809699e-02,8.8589398e-02,1.6800894e-01,no
1.2266331e+00,1.0706258e-01,6.3678757e-01,4.4785458e-01,-2.6566755e-02,-2.4520471e-01,3.9092654e-02,9.8127803e-02,1.1679803e-01,no
-2.9514346e-02,-4.9626241e-02,3.9161260e-01,2.0494424e-01,-7.2303856e-01,1.3234050e+00,-3.6410568e-01,-3.5605831e-02,4.7758335e-02,no
1.0650999e-01,1.2013329e-01,3.1489764e+00,3.1820061e+00,-2.0130843e+00,-3.6441096e-01,1.9432898e+00,1.8166932e+00,1.6882458e+00,no
-1.4059653e+00,-1.6665392e-01,1.1660073e+00,1.3821093e+00,5.9497066e-01,1.8225605e+00,1.0048063e-01,9.5566511e-02,1.0322362e-01,no
-6.5743259e-02,-3.5278789e-02,1.1789634e+00,1.1312872e+00,2.4393585e-01,3.1945105e-01,4.9674251e-01,4.4852141e-01,4.8163588e-01,no
-1.2534420e-02,-2.7534776e-02,7.8050615e-01,4.6280497e-01,1.9276582e-01,-6.1897297e-01,1.4060272e-01,2.3956305e-01,2.2823123e-01,no
-2.1328409e-01,-4.7468621e-02,4.4256803e-01,2.9196081e-01,1.0222628e+00,-5.2347345e-01,5.9211648e-01,4.0936162e-01,2.5538777e-01,no
-1.1963811e+00,-1.5603463e-01,8.0142343e-01,1.0523618e+00,1.8000820e-01,-4.6847756e-01,3.5768303e-02,9.6773381e-02,1.3420624e-01,yes
9.1077482e-02,-4.1688343e-02,1.1322837e-01,4.4263431e-02,-6.2114942e-01,-5.7108017e-01,-9.1987340e-02,1.7793029e-02,6.0851356e-02,no
7.6395108e-01,1.2201540e-01,4.3345410e-01,9.3192217e-02,-1.2499143e-01,-3.4803564e-01,-3.2234782e-02,1.0817838e-01,1.4117133e-01,no
4.8838806e-01,6.3533108e-02,1.6447909e-02,-2.5866137e-01,1.3822381e+00,8.5399321e-01,6.6443500e-01,3.1799148e-01,-1.9378096e-02,no
1.6509177e-01,3.4716735e-02,6.4625016e-01,1.9093730e-01,2.5545280e+00,-2.8877080e-01,1.1453551e+00,5.5328013e-01,2.2837996e-01,no
-8.3822683e-01,-1.1922672e-01,1.8714219e-02,-1.6106424e-01,1.6459318e+00,-2.0070333e-01,4.3861559e-01,1.5451749e-01,-3.1617794e-02,no
-1.0981260e+00,-1.3897825e-01,8.6563325e-01,1.0258047e+00,7.2651304e-01,6.6999724e-01,2.7361757e-01,1.9633760e-01,2.0574400e-01,no
-8.9851654e-01,-1.3285194e-01,1.0894365e+00,1.1745676e+00,-4.1532630e-01,3.2250465e+00,-1.5315453e-01,5.2154294e-02,2.0682318e-01,no
2.7834822e-02,4.4718740e-02,3.4363406e-01,-1.3059411e-01,1.1681644e+00,-5.7868984e-01,6.8117682e-01,3.4348192e-01,3.3873216e-02,no
4.1016856e-01,3.0311840e-02,1.7942989e-01,4.7799460e-02,9.0499923e-01,1.1824594e+00,1.0904661e-01,1.3329737e-01,1.4344348e-01,no
1.7498757e+00,2.7807190e-01,1.5356708e+00,1.2460027e+00,-3.6507412e-02,-6.1421527e-01,-2.1482069e-02,2.5341122e-01,3.7099137e-01,no
-1.6755771e+00,-1.7652746e-01,1.0228438e+00,1.3222566e+00,-1.7473955e-01,8.5223335e-01,-1.4166326e-01,3.1298002e-02,1.2626844e-01,yes
-4.9270375e-01,-1.0667199e-01,9.0302352e-01,1.0143620e+00,-7.3565443e-01,1.7141015e+00,-2.3962278e-01,9.5332971e-03,1.6278818e-01,no
-6.5775486e-01,-9.3842669e-02,1.5447216e-01,-1.3358466e-01,7.7745287e-02,8.6976325e-01,4.2571295e-02,1.2935538e-01,1.1887694e-01,no
-1.2279897e+00,-1.5610576e-01,3.8969142e-01,3.7396646e-01,-6.5338692e-01,-5.6546582e-01,-3.9482169e-01,-1.5406095e-01,-5.0958693e-02,yes
1.8139080e+00,3.1188871e-01,1.2872261e+00,8.6168540e-01,8.4161754e-01,3.1564242e-01,5.9456432e-01,4.8976817e-01,4.2685324e-01,no
-6.9617791e-01,-1.0033507e-01,9.3638408e-01,8.2317070e-01,1.3383157e+00,-2.7929916e-01,4.3966217e-01,2.2246679e-01,2.4146714e-01,no
-1.3055002e+00,-1.5250216e-01,1.1233683e-01,-8.5986923e-03,-3.4945597e-01,-4.6668906e-01,-1.7376312e-01,-2.8856579e-02,-4.1069447e-02,no
2.4306111e-01,-8.5645190e-03,3.5232620e-01,8.9693232e-02,-3.5768640e-01,-8.6855649e-02,-3.2436559e-01,-1.6499281e-01,-2.8994655e-02,no
8.5415248e-01,8.6112265e-02,1.0552774e+00,1.1574739e+00,6.9374628e-01,1.6766002e+00,6.0290931e-01,3.9843406e-01,4.0341532e-01,no
1.5123633e-01,-1.2632249e-02,5.5439528e-01,3.3507102e-01,8.4791407e-01,3.2099263e-01,3.4843331e-01,3.4148875e-01,2.6346034e-01,no
-6.7516107e-01,-1.2563475e-01,2.8053879e-01,4.1293818e-01,6.2032781e-03,-5.5779251e-01,4.8004497e-02,1.0710911e-01,8.6755558e-02,no
2.2125395e+00,3.1260113e-01,8.9183922e-01,8.2011588e-01,4.7000170e-01,-4.9553443e-01,2.5146251e-01,2.1599758e-01,2.3806816e-01,no
1.3048394e+00,1.1367166e-01,-3.0255015e-01,-2.9107947e-01,7.5185411e-01,1.0878083e+00,2.5029569e-01,2.3529546e-02,-6.4852159e-02,no
1.3217956e-01,1.4663074e-02,6.9989117e-01,2.5207763e-01,-5.1910761e-01,6.2477657e-01,4.7502535e-01,2.4537580e-01,1.0802698e-01,no
-3.6796911e-01,-7.5513100e-02,3.2990984e-01,2.3882774e-02,5.2363385e-02,-3.9721694e-01,3.8020488e-02,7.3068332e-02,-1.4999958e-02,no
7.9760027e-01,1.5247811e-01,1.0456943e+00,5.6815702e-01,-5.4871846e-03,-5.8340839e-01,-3.1788196e-02,1.1713435e-01,2.1568258e-01,no
-1.0983950e+00,-1.4439957e-01,8.0731238e-01,8.4282815e-01,3.1782159e-01,-2.2384755e-01,5.1415284e-02,1.8581535e-01,2.1657120e-01,no
5.1791958e-01,4.1593433e-02,6.9068420e-02,-2.2761660e-01,7.4476983e-02,-6.1906616e-01,-9.5612760e-02,-4.4285408e-03,-1.8143912e-02,no
-3.5469574e-01,-9.5883050e-02,5.1526209e-01,5.0488970e-01,9.2161207e-01,-4.6627231e-01,1.2127327e-01,5.4298518e-02,6.9756482e-03,no
-1.1852605e+00,-1.4482152e-01,8.8063415e-01,6.3802907e-01,3.2143394e-01,1.5725003e-01,2.6769519e-01,1.0898148e-01,2.9711662e-02,no
-6.1190281e-01,-9.1488650e-02,1.3133192e+00,9.6706701e-01,1.4347063e-01,7.3625226e-01,-1.2500893e-02,8.8007614e-02,1.0032528e-01,no
-3.6240707e-01,-1.0243493e-01,3.6809376e-01,4.9890842e-01,-7.4262088e-02,3.4274447e-01,-1.3701667e-01,-4.2873663e-02,3.1985305e-02,no
3.6672803e-01,-2.9911714e-02,8.9442230e-02,3.9118763e-02,-1.4387505e-01,-6.1545931e-01,-1.3343003e-01,3.3540371e-03,4.8149010e-02,no
1.1979209e+00,9.6996202e-02,1.2695525e-01,1.1503159e-01,3.0024938e-01,6.9431359e-01,1.0913087e-02,1.7947272e-02,6.3250521e-02,no
2.5527843e-01,4.0149899e-02,5.3492627e-01,1.0755466e-01,1.7194439e+00,5.4957412e-01,9.8528474e-01,4.6338285e-01,1.7309868e-01,no
2.3383226e+00,2.6237113e-01,9.2146844e-01,8.4705861e-01,-4.1502844e-01,2.5309767e-02,1.7231578e-01,1.2401183e-01,1.3611634e-01,no
1.7248993e+00,2.0535283e-01,2.7155131e-01,7.8838975e-02,6.2024176e-01,2.9959825e-01,-6.9699249e-02,-1.8011458e-02,1.2194278e-02,no
-1.4960153e+00,-1.7130447e-01,1.1110103e+00,1.4906254e+00,-2.6851115e-01,-4.0882127e-01,-3.0744800e-01,-1.4082475e-01,-3.0648978e-02,yes
1.4020136e+00,9.0075510e-02,3.1198933e-01,3.0411036e-01,3.9031697e-01,-3.6733159e-01,1.1616225e-01,1.0061938e-01,6.6816702e-02,no
-4.7912764e-01,-7.2619119e-02,2.7324934e-02,-2.3220196e-01,5.4445702e-01,2.8104349e-02,5.9387661e-01,2.4701004e-01,1.9302331e-02,no
-9.8460480e-01,-1.4718427e-01,-1.4537305e-02,-2.4165990e-02,-1.6321917e-01,1.7746316e+00,-1.2180818e-01,1.0231016e-02,-4.7714019e-02,no
-2.9348629e-01,-8.7805550e-02,7.8769628e-01,9.1868953e-01,-7.9018054e-01,-5.7239472e-01,-3.3069369e-01,-5.6179579e-02,8.4735546e-02,no
-8.1576240e-01,-1.0232493e-01,4.7071624e-01,1.9790926e-01,1.9929835e-01,-6.0799988e-01,2.2460388e-01,2.0816645e-01,2.2071721e-01,no
