@relation landmine05

@attribute a1 numeric
@attribute a2 numeric
@attribute a3 numeric
@attribute a4 numeric
@attribute a5 numeric
@attribute a6 numeric
@attribute a7 numeric
@attribute a8 numeric
@attribute a9 numeric
@attribute class {no,yes}

@data
-1.4705121e+00,-1.9611783e-01,2.4787323e+00,2.5145485e+00,1.3792418e+00,-1.4958259e-01,8.4562401e-01,7.7543715e-01,6.7341800e-01,yes
-7.0160014e-01,-8.3837269e-02,2.7876312e+00,2.8042229e+00,8.8578857e-01,9.5325357e-02,9.9087729e-01,8.9902628e-01,8.1910046e-01,no
-2.4180856e-01,5.5786923e-02,1.6951640e+00,1.4142411e+00,2.1078950e+00,-1.8665690e-01,1.3578652e+00,1.0188915e+00,7.6752240e-01,no
-4.0567609e-01,-4.9891294e-02,2.4457311e+00,2.5339976e+00,1.3286728e+00,-2.8291771e-01,8.7848522e-01,7.8458223e-01,6.7627180e-01,no
-6.8544149e-01,-8.1107076e-02,2.9775628e+00,3.1351290e+00,1.3647971e+00,-2.8105951e-01,8.2239523e-01,8.0423053e-01,7.3807848e-01,no
2.8803325e-01,5.9377429e-01,1.8114263e+00,9.7999315e-01,4.1116796e+00,-2.8130860e-01,3.1505469e+00,2.0972704e+00,1.3816042e+00,no
-1.0195507e-01,-2.8240985e-03,1.2933845e+00,9.2177379e-01,2.2707000e+00,-2.0481417e-02,9.9014032e-01,6.5886426e-01,4.2815737e-01,no
-2.8913245e-01,-4.1253591e-02,1.4714119e+00,9.7514026e-01,1.1279824e+00,5.0112361e-01,6.4551092e-01,6.3140305e-01,4.2440032e-01,no
1.3439839e+00,4.1159281e-01,1.9333774e+00,1.5839889e+00,-1.5539249e-01,-1.8028309e-01,2.1718373e-01,4.2229205e-01,5.1824012e-01,no
-4.7536615e-01,-8.8224469e-02,1.1887897e+00,9.4289029e-01,1.8583398e+00,-8.6388688e-02,7.9028414e-01,5.8372537e-01,3.8639909e-01,no
-8.9510787e-01,-1.0022420e-01,1.9403377e+00,1.7076398e+00,1.6957448e+00,1.1392763e-01,1.1993498e+00,9.0349597e-01,6.9891703e-01,no
-1.6225484e+00,-2.3242513e-01,2.1644040e+00,2.3520511e+00,2.6646685e-01,-4.5171335e-02,2.2059739e-01,3.4456738e-01,3.9091575e-01,yes
-7.5196294e-01,-1.1752794e-01,2.4707087e+00,2.5012186e+00,3.0722997e-01,9.5296795e-01,4.9115008e-01,5.5511749e-01,6.3211149e-01,no
-9.8622966e-01,-1.2774476e-01,1.9257986e+00,1.6821197e+00,1.3227050e+00,-2.7916931e-01,1.0877781e+00,7.6875727e-01,6.2463048e-01,no
-1.4056389e+00,-2.1003212e-01,2.3210663e+00,2.2380162e+00,1.0075998e+00,-1.0872584e-02,6.1037189e-01,5.3342982e-01,4.1933184e-01,no
-6.6231933e-01,-6.4125484e-02,2.0668372e+00,1.9523155e+00,1.1726512e+00,-2.9175572e-01,8.9727284e-01,8.0610831e-01,7.5837840e-01,no
1.0479047e+00,1.1687716e+00,2.0714588e+00,1.1038983e+00,3.2148940e+00,6.1591371e-01,2.5373336e+00,1.7408238e+00,1.2101326e+00,no
-5.8859305e-01,-1.2741078e-01,1.6678081e+00,1.5253556e+00,3.8342476e-01,-2.8904830e-01,4.2309615e-01,4.0801347e-01,3.2369956e-01,no
-2.7181467e-01,-4.3875217e-02,2.3127217e+00,2.4368412e+00,7.5507444e-01,-2.8271629e-01,6.3339140e-01,5.2450320e-01,5.2132678e-01,no
-1.5339124e+00,-2.2144175e-01,2.2516071e+00,2.3377588e+00,5.4263246e-01,-2.7821039e-01,4.5405885e-01,4.4407778e-01,4.6859422e-01,yes
-1.6183144e+00,-2.3355110e-01,2.3257874e+00,2.6227966e+00,2.4568544e-01,4.5424572e-02,1.4046668e-01,2.5815691e-01,3.4804605e-01,yes
4.1063782e-01,1.3473474e-02,1.5084027e+00,1.5723413e+00,1.4681845e-01,-2.9195421e-01,8.9509910e-02,2.2172974e-01,2.9740145e-01,no
9.6135604e-02,-3.8377977e-02,1.2968433e+00,1.2749171e+00,1.0372645e+00,7.9169730e-01,5.8333470e-01,4.1892133e-01,3.1455199e-01,no
1.4185855e+00,2.2516130e-01,1.5292338e+00,1.4355859e+00,5.7182802e-01,-2.8753561e-01,3.9882426e-01,4.0326237e-01,3.0962989e-01,no
-6.7799315e-01,-9.3423859e-02,1.3255207e+00,8.5371439e-01,1.6020882e-01,-2.7989613e-01,3.8256784e-02,2.1063913e-01,2.7191736e-01,no
-9.9906063e-01,-1.6213126e-01,1.5409426e+00,1.2930151e+00,2.1619336e-01,3.4920604e-02,2.8004556e-01,3.2926542e-01,3.4157800e-01,yes
-1.1826759e+00,-1.7235605e-01,1.7740222e+00,1.4925940e+00,3.3408786e-01,-2.2385789e-01,2.4519002e-01,3.7304198e-01,4.0707615e-01,no
-9.6034427e-02,2.2525107e-01,2.8722271e+00,2.3537056e+00,9.2754043e-02,-1.8342015e-01,9.7519268e-01,1.2184365e+00,1.2452774e+00,no
2.7338112e-01,-1.5805664e-03,1.5580725e+00,1.4235710e+00,1.0659924e+00,-2.3553536e-01,6.8580303e-01,4.2080401e-01,2.7602947e-01,no
3.3958933e-01,3.2268800e-01,1.2293049e+00,6.7057668e-01,1.6160930e+00,1.8249499e-01,1.1878726e+00,8.5832957e-01,6.6451541e-01,no
9.9201590e-02,3.5373591e-02,1.2032676e+00,8.4890795e-01,8.1830510e-01,-1.9539025e-01,6.6054754e-01,5.2756934e-01,3.8638227e-01,no
-1.0431215e+00,-1.5575926e-01,9.2901310e-01,6.0594274e-01,4.8362626e-01,-2.3234831e-01,5.5475335e-01,4.2605624e-01,3.4759698e-01,no
-1.2652970e+00,-1.7374551e-01,1.6476091e+00,1.2715736e+00,1.2948561e+00,-2.6629725e-01,5.7407223e-01,4.2982421e-01,4.3918425e-01,no
-6.9533934e-01,-1.9080797e-02,1.5659164e+00,8.7681396e-01,2.6981713e+00,7.2146266e-01,1.2976423e+00,7.5333291e-01,5.1193394e-01,no
-1.2663665e+00,-1.9187539e-01,1.4159456e+00,1.1571448e+00,1.1347081e+00,1.0649843e+00,5.8166057e-01,4.2596950e-01,3.2614319e-01,no
-9.0049371e-01,-1.1792828e-01,1.6775645e+00,1.2256856e+00,1.5818826e+00,-1.7154282e-01,8.1653691e-01,5.6165644e-01,4.6462665e-01,no
-6.9416117e-01,1.1801640e-01,2.6588688e+00,1.7809772e+00,2.8228518e+00,-2.9190475e-01,1.7482353e+00,1.2028301e+00,8.9111518e-01,no
-1.3255460e+00,-1.9393444e-01,7.7683686e-01,2.9928438e-01,2.5952286e+00,2.1267693e-02,1.2364389e+00,5.8478685e-01,2.2191772e-01,no
6.0390183e-01,7.0919617e-02,8.5380427e-01,6.1299234e-01,1.1348236e+00,2.9796515e-02,5.2742222e-01,2.7004969e-01,1.8905602e-01,no
1.5092609e-01,-2.0921215e-02,7.3070745e-01,5.3076935e-01,1.1021535e-01,-1.0688296e-01,2.1747982e-01,2.3949449e-01,1.4698270e-01,no
-1.1187947e+00,-1.9103446e-01,4.2488793e-01,2.2208228e-01,9.6865215e-01,-2.8816142e-01,5.1906403e-01,3.5187037e-01,1.5088661e-01,no
-3.9428105e-01,-1.2189550e-01,1.3794322e+00,1.4003773e+00,-1.4783267e-01,-1.0835153e-01,-3.9868444e-02,1.4269112e-01,1.9823919e-01,no
3.3481307e-01,2.8748436e-02,7.9943549e-01,5.7327260e-01,-4.6955168e-01,1.7730108e-01,-1.1626385e-02,1.8935646e-01,2.3441952e-01,no
-2.1476585e-01,-5.7780965e-02,1.0202352e+00,7.0431846e-01,9.0241103e-01,-2.2255233e-01,3.4172247e-01,2.8720801e-01,2.1878036e-01,no
-1.6625546e+00,-2.4134234e-01,1.7189052e+00,1.9009274e+00,-2.1181797e-01,-1.0908321e-01,-9.0924791e-02,7.0670552e-02,1.4322497e-01,no
3.9119944e-01,-1.2823651e-02,1.1642077e+00,1.2362048e+00,5.3260716e-01,-2.9002207e-01,2.7334983e-01,2.3715036e-01,2.1869349e-01,no
-3.1184273e-01,1.2454249e-01,1.6669408e+00,9.7597760e-01,-4.0276015e-01,1.1491875e+01,1.2930939e+00,1.0765953e+00,7.8228466e-01,no
-4.3886618e-01,-9.0164455e-02,6.7591600e-01,4.0094596e-01,3.0188744e-02,-8.6782798e-03,3.2175882e-02,1.1433319e-01,1.5054553e-01,no
-7.6526778e-02,-1.5262582e-02,1.4047110e-01,-6.5646191e-02,2.0773502e+00,-2.7147781e-01,5.2371614e-01,2.9031797e-01,1.7450648e-01,yes
-1.3404406e-01,-1.0354279e-01,1.2526500e-01,5.2061060e-02,-2.0562994e-01,-2.4842758e-01,-1.3953292e-01,-8.2593559e-03,-9.5517235e-03,no
-4.3188309e-01,-2.4185792e-02,9.8200072e-01,4.8994365e-01,3.0079167e-01,-1.6656614e-01,5.4072508e-01,3.6885204e-01,2.2533300e-01,no
1.2974175e+00,1.9718510e-01,8.5552077e-01,6.8140987e-01,3.5349413e-01,-6.0830988e-02,5.3557126e-02,1.6067509e-01,1.9130544e-01,no
-1.0380366e+00,-1.9453306e-01,9.4351924e-01,7.2485370e-01,-1.5193401e-01,-2.6431077e-01,-5.1119528e-02,8.5077485e-02,1.0014593e-01,no
-8.9447568e-01,-1.7571029e-01,1.1785437e+00,1.1665895e+00,3.7804638e-01,3.1337553e-01,2.0845703e-01,1.9306910e-01,1.3499603e-01,no
-9.9477423e-02,-6.4577700e-02,6.6571549e-01,4.1154383e-01,1.4508070e+00,-2.0549029e-01,3.9781138e-01,1.9824231e-01,9.1777033e-02,no
-8.8929988e-01,-1.5588237e-01,1.5358615e+00,1.2354694e+00,6.7997401e-01,-2.9188210e-01,3.0609727e-01,2.1265161e-01,1.9564026e-01,no
-3.2979601e-01,-6.6251212e-02,7.6477044e-01,4.0350837e-01,7.3604596e-02,-2.1480182e-01,1.2573081e-01,1.2417232e-01,9.5312268e-02,no
-1.1661763e+00,-1.9472529e-01,5.0652430e-01,2.3437705e-01,1.0855907e+00,-2.1476708e-01,7.4197752e-01,4.2075187e-01,1.6883200e-01,yes
1.2097680e+00,2.0935682e-01,2.0098144e-01,1.9027410e-02,6.8682266e-01,2.6944565e-01,3.3479123e-01,2.0169092e-01,8.7941955e-02,no
1.3496766e+00,1.5713707e-01,6.1170206e-01,4.4905545e-01,4.5690756e-01,-1.0090236e-01,1.6642677e-01,1.4203168e-01,8.0607907e-02,no
7.9106424e-01,7.1135873e-02,6.1042363e-01,4.5458004e-01,-4.6247974e-01,-1.8315481e-01,-1.1891923e-01,9.3309220e-02,1.4100069e-01,no
-3.6708429e-01,1.1020356e-02,6.9250723e-01,2.1072729e-01,4.9541440e-01,-2.1084832e-01,3.9986501e-01,3.3285988e-01,2.8846003e-01,no
1.1942729e+00,1.3142899e-01,9.7099027e-01,8.8357944e-01,-3.5903647e-01,-1.8773627e-01,-5.1820772e-02,3.3124343e-02,9.2474733e-02,no
-7.0943043e-01,-9.1108355e-02,1.2571954e+00,6.2849213e-01,1.6589225e+00,-2.9000633e-01,6.3077591e-01,3.6464849e-01,1.7019249e-01,no
2.5358139e-01,5.9074888e-02,9.2284498e-01,5.0790860e-01,1.2852212e-01,-2.8503731e-01,3.6060912e-01,3.1121920e-01,2.6296287e-01,no
-4.4216343e-01,-1.2519940e-01,4.5477750e-01,3.9738848e-01,1.1681841e+00,2.0327492e-02,3.4935261e-01,1.8259880e-01,5.8111088e-02,no
1.4305936e+00,3.0321270e-01,6.0764580e-01,4.3055459e-01,1.5898843e+00,4.1659656e-01,7.3747447e-01,3.8814969e-01,2.0021812e-01,no
-8.7464510e-01,-1.4675902e-01,2.1465304e-01,5.2807829e-02,9.9751897e-01,-2.7066775e-01,4.2648690e-01,2.5863050e-01,1.2476350e-01,no
-1.4195362e+00,-2.1614990e-01,5.8966755e-01,4.2099090e-01,9.5341996e-01,-2.6022308e-01,3.6410398e-01,1.8836704e-01,1.2138353e-01,no
-5.9085293e-01,-1.0760126e-01,7.7123907e-01,3.6881149e-01,5.3961408e-01,2.1790588e-01,4.4047124e-01,1.8858897e-01,9.3446558e-02,no
-1.3330483e+00,-2.0924115e-01,1.2354682e+00,1.0836908e+00,7.9793709e-02,-2.8192231e-01,9.1845118e-02,1.2965884e-01,1.4945428e-01,no
-9.9167304e-01,-1.5337656e-01,4.3717386e-01,5.3305728e-02,2.6342689e+00,1.3304039e+00,8.0990589e-01,2.8639769e-01,6.7239465e-02,no
-1.4167959e+00,-2.0767860e-01,6.2179906e-01,2.1774061e-01,7.2870556e-01,-2.9118706e-01,3.9895901e-01,2.8721753e-01,1.7023247e-01,no
-1.2437745e+00,-1.6942486e-01,1.0881492e+00,6.3313098e-01,2.6891646e-01,-2.8041778e-01,3.3420998e-01,1.7521160e-01,1.2710275e-01,no
-1.6161449e-01,-4.4210286e-02,6.4667809e-01,2.6593434e-01,2.8946749e-01,3.5023646e-01,1.4696892e-01,1.3648095e-01,6.6981910e-02,no
3.1962687e-01,-4.8985980e-03,9.5328469e-02,-3.3873723e-02,4.2385835e-01,-2.9135812e-01,1.2963315e-01,7.1753095e-02,2.7099208e-03,no
1.7551418e+00,2.4275645e-01,4.6862068e-01,3.3726866e-01,2.0792274e-01,5.6054511e-01,2.2999409e-02,8.1956149e-02,7.5955768e-02,no
3.5681066e-01,5.8379128e-02,1.7377934e-01,-6.2818700e-02,1.8701121e+00,-2.9048599e-01,8.6557886e-01,3.7255070e-01,9.8341048e-02,no
-9.0591731e-01,-1.7218776e-01,5.2613948e-01,4.4409578e-01,8.2218906e-02,-2.1268247e-02,-1.4848349e-02,4.0360987e-02,5.0095530e-02,no
-1.4449381e+00,-2.1402647e-01,1.3999216e+00,1.0884434e+00,6.1164330e-02,1.0766231e+00,2.5992614e-01,1.3509246e-01,9.4880946e-02,no
-1.2183734e+00,-2.0166901e-01,4.4234262e-01,3.7217039e-01,4.0111245e-01,-1.9043691e-01,2.5536715e-01,1.9509030e-01,1.3568794e-01,no
-9.9463181e-01,-1.9627258e-01,8.5040483e-02,2.2398563e-02,5.9886533e-01,-1.6993689e-01,1.1654428e-02,6.1961606e-03,-4.7338513e-02,no
-8.7985021e-01,-1.4812175e-01,9.8605264e-02,-1.2731348e-01,3.8567781e-01,5.6062194e-01,1.5896700e-01,9.5820873e-02,4.3790417e-02,no
7.2051381e-01,2.5853531e-02,5.5605974e-01,6.3118884e-01,-7.8436640e-01,-2.2560421e-01,-2.2952710e-01,-4.5582418e-02,2.7751614e-02,no
-3.0142080e-01,1.0411332e-01,1.1996086e+00,4.8606512e-01,2.7373883e+00,-1.7347861e-01,1.4577242e+00,7.4628969e-01,3.3038788e-01,no
-4.1788271e-01,-9.5742583e-02,7.8527212e-01,6.8385934e-01,4.9471899e-01,-2.7435078e-01,1.2930264e-01,1.2961860e-01,1.5005741e-01,no
-1.4811762e+00,-2.1098261e-01,8.9661829e-01,4.8654601e-01,1.4457883e+00,5.2223743e-01,9.3707951e-01,4.4201810e-01,1.8390577e-01,no
-6.8122214e-01,-1.4114725e-01,4.1815332e-01,1.6245738e-01,1.2245952e+00,-1.8224712e-01,3.2245617e-01,2.1424098e-01,4.4124547e-02,no
-9.7790441e-01,-1.7504445e-01,1.8279101e-01,-4.2226120e-02,-8.4284100e-02,-2.8980726e-01,1.4885429e-01,1.2870606e-01,2.3190583e-02,no
-9.2211276e-01,-1.7220237e-01,1.0118450e-01,-5.7664001e-02,5.3687374e-01,1.8952242e-01,8.8634786e-02,6.5158739e-02,3.0729785e-03,no
1.4488541e+00,2.0815661e-01,3.6554122e-02,-1.4575226e-01,2.3107907e-01,-2.8848407e-01,-1.0435772e-01,-9.7218164e-03,-5.4472722e-02,no
3.2752942e-01,5.6395430e-02,5.1665657e-01,2.5427070e-01,5.2870177e-01,7.2127887e-03,3.3793030e-01,2.4139279e-01,1.4912739e-01,no
-1.0800265e+00,-1.8523734e-01,1.1980370e+00,1.1480242e+00,2.8614687e-01,-1.7726396e-01,1.0868182e-01,1.3925182e-01,1.5303116e-01,yes
9.7693401e-01,1.0344839e-01,5.9487272e-01,6.3753037e-01,-9.2826796e-01,7.7455365e-02,-1.8915744e-01,-8.7499899e-03,6.7792891e-02,no
-1.4962915e+00,-2.3057409e-01,3.7366569e-01,3.4099901e-01,-5.7363163e-01,-2.5389245e-01,-3.6593310e-01,-1.4228222e-01,-2.6275757e-02,no
1.5982102e-01,-5.2412826e-02,5.7985344e-01,5.3913216e-01,-4.5125550e-01,8.1706932e-02,-5.2613343e-02,4.3545401e-02,1.0986011e-01,no
-5.2200477e-01,-1.3887839e-01,-1.1112848e-01,-2.3059368e-01,-1.7108237e+00,-8.4111744e-03,-2.1209857e-02,-6.0698086e-02,-1.0575069e-01,no
-1.1518699e+00,-2.1298451e-01,3.0653190e-01,3.8589101e-01,-1.8960377e-01,-2.5507639e-01,-2.0025037e-01,-5.1135492e-02,3.2316435e-03,no
-2.1858343e-01,-6.7540524e-02,1.0543575e+00,1.0268913e+00,-1.5067246e+00,-1.3626974e-01,4.2439163e-01,2.9232463e-01,2.8629861e-01,no
6.2070489e-01,4.1479760e-01,2.1815142e+00,2.0041150e+00,1.9700781e-01,-3.8493670e-02,4.3157325e-01,3.9787337e-01,6.0820371e-01,no
-3.6929339e-01,-8.8528548e-02,6.3371568e-01,3.9472063e-01,9.9694122e-01,-1.3806517e-01,6.9643674e-02,1.0255123e-02,-7.1896301e-03,no
-8.9123786e-01,-1.6201145e-01,8.8846284e-01,6.7640497e-01,3.1567282e-01,-2.8431598e-01,9.9962588e-02,1.2345034e-01,1.4172581e-01,no
-9.7621301e-01,-1.8561654e-01,3.9479756e-01,4.0077966e-01,1.8141185e-01,-2.4522075e-01,-1.0475286e-01,-2.3063347e-02,1.3087514e-02,no
1.4837456e+00,2.1335223e-01,2.3200787e-01,8.8778934e-02,9.9937538e-01,-2.6418876e-01,3.1749802e-01,1.4186153e-01,3.9177356e-02,no
2.0747670e-01,-7.2234349e-02,4.3632092e-01,5.8172148e-01,-3.8175115e-01,-1.2527005e-01,-1.1616263e-01,-4.0721252e-02,4.5571907e-03,no
1.5646436e+00,3.1730767e-01,4.3632178e-01,1.2166657e-01,4.8005684e-01,6.3775516e-02,4.7509530e-02,-2.7761339e-02,-4.1214697e-02,no
-1.4421791e+00,-2.3165443e-01,2.8422801e-01,3.9875349e-01,-8.5862225e-01,-2.7040052e-01,-3.5248262e-01,-1.3480845e-01,-2.4996444e-02,no
1.1815623e+00,1.4836650e-01,6.9495930e-01,4.2871779e-01,2.7739940e-01,2.0435498e-02,-9.2894699e-02,-4.4516043e-02,-2.4953734e-02,no
-9.7221464e-01,-1.6272206e-01,4.0861306e-01,1.1171817e-01,3.0666403e-01,-9.4665236e-02,1.3637187e-01,6.2750051e-02,2.6694354e-02,no
3.1535615e-01,-3.1322542e-04,2.6257130e-01,-6.4433354e-03,2.3457764e-01,-2.8993047e-02,1.5538787e-01,8.5156452e-02,-3.7014769e-02,no
-1.3159674e+00,-2.1934367e-01,3.8649529e-01,2.8367596e-01,8.8950570e-02,-1.8481822e-01,1.7547103e-01,6.7146064e-02,-3.2612007e-03,no
1.4503285e+00,1.8980248e-01,6.3185395e-01,4.4146879e-01,-7.0245699e-01,-2.1733868e-01,-2.5117483e-01,-4.9276938e-02,2.4894310e-02,no
-9.9679922e-01,-1.7662326e-01,2.7982762e-01,3.8546382e-02,-8.3018178e-01,-8.7363144e-02,-7.1381530e-02,-1.0293240e-01,-4.6480306e-02,no
-1.4263756e+00,-2.2575894e-01,5.6257482e-01,5.7621652e-01,7.3468357e-01,-2.1954772e-02,1.2669675e-01,8.5749829e-02,6.6028410e-02,no
9.7589271e-01,1.1810205e-01,2.7537320e-01,1.6150622e-01,-3.7902174e-01,-7.2604380e-02,-1.5300620e-01,-3.6835195e-02,1.2286722e-02,no
-1.3023850e+00,-2.2224086e-01,1.6984740e-01,2.9093698e-01,2.4981501e-01,-2.7264678e-01,-1.3201478e-01,-6.5026010e-02,-6.0358609e-02,yes
2.6947688e+00,4.0997570e-01,-5.1126272e-01,-3.6376804e-01,7.8005812e-01,6.9921954e-01,4.7637426e-02,-4.0007204e-02,-8.3792608e-02,no
-7.4714069e-01,-9.1842257e-02,2.4072968e-01,-1.3581510e-01,1.3151631e+00,-2.9107220e-01,6.3559774e-01,2.5327979e-01,3.1587139e-02,no
-1.0329298e+00,-1.8517619e-01,3.6489587e-01,3.5696832e-01,1.8493329e-01,3.5591119e-02,-2.9826241e-02,5.8256812e-02,7.8361412e-02,yes
7.9205557e-01,9.4376487e-02,-8.1078205e-02,-2.4025597e-01,1.9060689e+00,3.1344584e-02,5.8837029e-01,1.7039299e-01,-2.7181944e-02,no
-1.6409270e+00,-2.3294522e-01,6.5352650e-01,3.9675673e-01,7.3723113e-01,-1.9037867e-01,3.9728397e-01,1.8235586e-01,5.8905114e-02,no
-1.2097643e+00,-1.9467395e-01,2.5575388e-01,2.9812317e-02,-3.1865472e-01,-2.5897872e-01,1.2671024e-01,3.5196912e-02,3.9181353e-02,no
1.3644087e+00,1.3572844e-01,3.6551099e-01,3.2572457e-01,6.1564490e-01,3.4433523e-01,3.1668278e-02,1.9540863e-02,-1.3721430e-02,no
1.4241463e-02,-6.1819316e-02,4.8247289e-01,2.1949522e-01,-7.1946236e-02,-2.7993258e-01,-8.0894845e-02,1.5775078e-02,7.6623807e-03,no
1.1912795e+00,1.9310599e-01,1.6545429e-01,5.7711268e-02,1.1017406e-01,-2.6973191e-01,1.2272146e-02,1.4756727e-02,3.9759780e-02,no
-1.4454525e+00,-2.0435227e-01,1.2683225e+00,7.4634487e-01,4.6684209e-01,7.2150435e-01,3.5281897e-01,3.0507086e-01,2.0391486e-01,no
-8.1254052e-01,-1.8997299e-01,3.1993569e-01,3.7322884e-01,-9.8663839e-02,-5.1656696e-02,-2.4375012e-01,-8.5246179e-02,-4.6973328e-02,no
1.0778326e+00,1.2577159e-01,-3.6868532e-01,-3.6483226e-01,-1.7665214e-01,-2.6887393e-01,-2.6183265e-01,-1.3698188e-01,-1.3237502e-01,no
5.4886435e-01,-1.3174941e-02,3.3269848e-01,3.0904081e-01,1.4296059e-01,-2.9194320e-01,1.5734197e-01,-1.0723129e-03,-8.9360915e-03,no
-2.8050731e-01,-1.4377804e-01,-1.6210772e-01,-4.7931415e-02,8.7373440e-02,-2.9165561e-01,-9.4196687e-02,-7.1035487e-02,-8.3520380e-02,no
1.5166466e-01,-6.8074775e-02,-4.4779103e-02,-1.6473636e-01,-7.3621201e-02,-6.8741932e-02,-5.6622517e-02,-1.1028713e-02,-7.8642623e-02,no
-1.5481192e+00,-2.3290994e-01,4.4677946e-01,4.6406031e-01,-1.7328750e-01,-2.2766892e-01,-1.4174980e-01,-4.1910047e-02,2.2139553e-02,no
-3.4745504e-02,-4.7243667e-03,5.1028642e-01,4.7842676e-02,1.6910363e+00,-1.0920265e-01,6.1146226e-01,2.4560617e-01,8.9617699e-02,no
-1.4613566e+00,-2.2416022e-01,3.0276693e-01,1.2181422e-01,1.2869877e+00,-2.2531656e-01,2.2489888e-01,9.8201834e-02,-1.0195446e-02,no
-1.0155422e+00,-1.8768758e-01,5.3274266e-01,4.8545943e-01,-1.4928056e-01,-2.4917281e-01,-5.2914380e-02,-4.1781695e-02,-4.8639209e-03,no
-2.6398513e-01,-1.0342011e-01,3.4758800e-01,3.1300828e-01,1.1824578e+00,-2.9002914e-01,3.0561766e-01,1.3343916e-01,7.7919503e-02,no
1.1537886e+00,1.3757643e-01,-1.6563066e-01,-2.7915061e-01,3.3516000e-01,4.8993034e-01,-9.8370022e-02,-4.2403127e-02,-8.8211010e-02,no
2.1554383e-01,-6.0615756e-02,3.0066873e-01,3.9445140e-01,-1.1769304e-01,-2.1138810e-01,-2.8144727e-02,1.5004201e-02,2.3781713e-02,no
-4.8264664e-02,-8.7703789e-02,-2.1277980e-01,-1.8468482e-01,4.4328980e-01,3.2226753e-02,-5.4649899e-02,-3.4534633e-02,-6.4692196e-02,no
-1.3974192e+00,-2.2701205e-01,8.0176002e-02,1.7682512e-01,-2.6464718e-02,-2.8848771e-01,-2.1678493e-01,-1.0748967e-01,-6.4642823e-02,no
-7.2002575e-01,-1.6018343e-01,1.0613663e-01,-4.6851291e-03,-7.9051382e-02,-2.3840143e-01,-1.3980861e-01,-2.9522201e-02,8.9018681e-05,no
-6.6071072e-01,-8.8740785e-02,8.0229703e-01,3.5953757e-01,8.4660065e-01,-2.8128581e-01,4.7611966e-01,3.0663162e-01,2.1453002e-01,no
-1.0261057e+00,-1.9624957e-01,1.4031937e-02,1.5150903e-02,5.3258823e-01,-2.7207290e-01,-1.0197306e-01,-9.7785800e-02,-4.2066016e-02,no
