@relation landmine10

@attribute a1 numeric
@attribute a2 numeric
@attribute a3 numeric
@attribute a4 numeric
@attribute a5 numeric
@attribute a6 numeric
@attribute a7 numeric
@attribute a8 numeric
@attribute a9 numeric
@attribute class {no,yes}

@data
-9.1983351e-01,-1.1389345e-01,2.5537055e+00,2.8347825e+00,2.9454284e-01,-2.5002348e-01,6.5410470e-01,6.3473182e-01,6.1710695e-01,no
-7.1150382e-01,-8.2768570e-02,2.2039276e+00,2.1088208e+00,1.2890045e+00,-2.8753527e-01,1.0068317e+00,8.1684707e-01,6.8536778e-01,no
-5.2272328e-01,-5.8040426e-02,1.2752911e+00,8.8511486e-01,2.5000836e+00,-2.9107617e-01,1.5037594e+00,9.7811209e-01,5.9966419e-01,no
-1.4303851e+00,-1.4134790e-01,1.9310256e+00,1.7440717e+00,1.8276057e+00,7.8405818e-01,1.3157971e+00,9.2245108e-01,5.8453259e-01,no
-7.2646725e-01,-1.0166094e-01,1.3247177e+00,1.2480557e+00,1.1842524e+00,-1.3573789e-01,5.1021771e-01,4.5880527e-01,3.9695132e-01,no
4.8698179e-02,-4.5517076e-03,2.0831885e+00,2.0712279e+00,8.2021587e-01,6.4738199e-01,5.8163355e-01,6.0424618e-01,5.2342851e-01,no
2.3616375e-01,1.2395586e-02,2.5982167e+00,2.8632071e+00,1.8933290e-01,-6.8325859e-02,5.1148215e-01,5.7544529e-01,6.2072118e-01,no
2.7340076e-01,-2.9555048e-03,2.0747213e+00,2.3293008e+00,1.0900287e+00,-7.5590726e-02,6.0108459e-01,5.3485562e-01,4.9906696e-01,no
-1.1592159e-01,-1.0099092e-02,1.7078735e+00,1.4101833e+00,1.1757974e+00,-2.7581730e-01,1.0432768e+00,8.2289990e-01,5.4029185e-01,no
-5.4008418e-01,-6.5918085e-02,1.2384028e+00,7.8304283e-01,8.1147086e-01,-8.6425791e-02,5.3516506e-01,5.0203608e-01,3.9153388e-01,no
5.2886448e-01,1.4458276e-01,2.5941486e+00,2.0519842e+00,1.5618266e+00,-4.4208794e-02,1.1735853e+00,9.0612663e-01,7.3889530e-01,no
1.2018704e-01,-3.0567456e-03,9.5945972e-01,7.6884551e-01,-4.9841152e-01,-7.8878345e-02,-8.1098996e-02,2.7384996e-01,3.4601247e-01,no
-9.8488149e-01,-1.2301378e-01,1.7568756e+00,1.9393638e+00,4.8649145e-01,4.5901282e-01,3.7312444e-01,3.8009210e-01,4.0661556e-01,no
5.3520205e-02,6.3580425e-02,2.0972092e+00,1.8654374e+00,3.8915057e-01,-2.9132616e-01,8.3457065e-01,8.6102362e-01,8.8036873e-01,no
1.0245703e-01,3.3897650e-03,1.8055525e+00,1.7029024e+00,3.9046508e-01,1.7568381e+00,5.6425029e-01,6.0753921e-01,5.2131832e-01,no
-3.3151490e-01,-7.8109834e-02,1.9548786e+00,2.1967391e+00,-8.2548940e-02,-1.3738286e-01,1.5245590e-01,2.7203798e-01,2.9914975e-01,no
4.9202366e-01,5.0432368e-02,4.9853698e-01,1.4740193e-01,2.7497714e+00,-2.6967898e-01,1.3066946e+00,7.1682469e-01,3.0135612e-01,no
-2.2102543e-01,-3.5469915e-02,6.8098948e-01,2.7295828e-01,-2.7485367e+00,-2.6291194e-01,4.1887605e-01,2.6977292e-01,1.8717178e-01,no
-9.3097681e-01,-1.1332249e-01,1.5340169e+00,1.6130157e+00,1.0359709e+00,1.1356214e-01,8.6334591e-01,6.4844039e-01,5.1101821e-01,no
1.9698973e-01,4.0578155e-02,1.4872438e+00,1.0418733e+00,7.4781344e-01,-2.7132333e-01,4.8925077e-01,5.1167164e-01,4.3947135e-01,no
-1.2800954e+00,-1.3139472e-01,1.5447900e+00,1.4468514e+00,2.3129868e+00,-2.5426371e-01,1.1531031e+00,7.2555801e-01,5.4075224e-01,yes
1.7407035e-02,-1.4781039e-02,2.2287459e+00,2.2738288e+00,8.9404714e-01,-1.8990379e-01,6.9358143e-01,7.1685289e-01,6.5755864e-01,no
6.5276186e-01,4.3391654e-02,2.2103724e+00,2.4754844e+00,9.9420404e-01,-2.7559393e-01,4.7443660e-01,4.8396944e-01,4.6149146e-01,no
-9.6928665e-01,-1.0985373e-01,9.4109585e-01,4.7944833e-01,2.2667956e+00,-2.4490979e-02,1.3152826e+00,7.1096947e-01,2.8010569e-01,no
-7.3506646e-01,-8.4640106e-02,1.4867484e+00,1.2761787e+00,6.6232179e-01,-2.9141376e-01,7.2052886e-01,6.2483828e-01,5.8391002e-01,no
-1.5396566e+00,-1.5254825e-01,1.7883797e+00,1.6734904e+00,4.3068853e-01,-2.5252352e-01,3.9399897e-01,4.3817599e-01,4.3985515e-01,no
-1.1937792e+00,-1.4317438e-01,2.9331401e+00,3.5098265e+00,1.8763695e-01,-2.9161745e-01,2.1433992e-01,3.3574601e-01,4.1004238e-01,no
-6.5057222e-01,-9.7846634e-02,1.4311340e+00,1.3253561e+00,1.2013525e+00,1.6789593e-01,5.7023104e-01,4.2748437e-01,3.4032695e-01,no
1.6846425e+00,2.8425063e-01,1.8116618e+00,1.5323909e+00,-2.3243641e-02,-2.8902472e-01,1.8353444e-01,3.3345567e-01,4.2753699e-01,no
7.5461029e-03,-1.0317345e-02,7.7516174e-01,4.0663438e-01,2.5129808e+00,-8.8611354e-02,1.0980683e+00,5.8735430e-01,3.2032404e-01,no
9.6581395e-01,1.1001523e-01,9.0958299e-01,8.7024895e-01,1.4618412e+00,-1.7769085e-01,5.5112254e-01,3.9407916e-01,2.9359035e-01,no
-1.2059453e-01,-4.0771087e-03,1.5790165e+00,1.4455083e+00,4.5094559e-01,-2.8792826e-01,6.4701415e-01,7.0155802e-01,6.7871324e-01,no
1.6846410e+00,2.0919845e-01,6.9529025e-01,6.6851194e-01,6.5735611e-01,-1.9872047e-01,4.7373893e-01,3.5733869e-01,3.0783802e-01,no
-2.2596562e-01,-3.8884000e-02,1.4193805e+00,1.2637110e+00,1.3832634e+00,-1.0108737e-01,5.0987996e-01,4.5740034e-01,3.9073238e-01,no
-2.6054893e-01,-4.8760213e-02,1.0796821e+00,8.2233100e-01,4.8553600e-01,-2.6932388e-01,5.0357032e-01,3.5158440e-01,2.5798304e-01,no
-6.2712413e-01,-1.0468733e-01,6.2215636e-01,4.1530669e-01,4.9927290e-01,2.7928015e-02,4.1214529e-01,3.1799588e-01,1.6362513e-01,no
-7.2622027e-01,-9.9259742e-02,1.2120372e+00,1.1019891e+00,-2.9501645e-01,-2.9175363e-01,-5.6557878e-02,1.9344104e-01,3.1590781e-01,no
1.6835178e+00,2.2433154e-01,1.0274346e+00,8.4018875e-01,7.8200773e-01,-2.9071713e-01,7.2742367e-01,5.0211760e-01,4.0085218e-01,no
8.1592343e-01,3.7137232e-02,2.0968842e+00,2.3795521e+00,6.6100612e-01,-2.3233105e-01,2.9940453e-01,3.0267629e-01,3.4329779e-01,no
1.1511713e-01,4.6581009e-02,6.9948603e-01,1.9550889e-01,1.9788835e+00,-2.1822474e-01,1.2417678e+00,4.9556011e-01,2.2805742e-01,no
-9.8667976e-01,-1.2127998e-01,1.8586385e+00,1.8699408e+00,7.2850817e-01,-2.4016400e-01,3.4434472e-01,3.7936157e-01,3.8524545e-01,no
-2.3749998e-01,1.3052833e-03,1.1521560e+00,7.2256370e-01,1.6608286e+00,-1.5698583e-01,5.3056238e-01,5.3112260e-01,5.2399675e-01,no
-6.5112673e-01,-8.8691648e-02,1.4059269e+00,1.2491691e+00,5.9992252e-02,-2.9140480e-01,3.7552288e-01,4.3431724e-01,4.5469333e-01,no
1.0003586e+00,1.2206062e-01,6.4645533e-01,4.4361216e-01,1.9835662e+00,-2.7121746e-01,6.3941083e-01,4.2521864e-01,2.8613825e-01,no
-1.2286817e+00,-1.3273658e-01,8.8060942e-01,4.5050480e-01,1.4899582e+00,-2.2178126e-01,8.6371476e-01,4.2991701e-01,1.1727629e-01,yes
1.2737999e-02,-2.4192582e-03,1.4029465e+00,1.2503174e+00,1.8173162e+00,3.4705556e-01,1.1599757e+00,6.5500445e-01,4.8077170e-01,no
-1.6572027e-01,-7.3174415e-03,4.6376502e-01,7.8189807e-02,1.9246588e+00,-2.3516413e-01,8.4689002e-01,6.0333009e-01,3.5778458e-01,no
-2.8483027e-01,-2.8456999e-02,1.2048416e+00,8.7528192e-01,1.2807978e+00,-4.2663960e-02,1.1388083e+00,5.9043004e-01,3.0696187e-01,no
-1.5269690e-04,7.9655656e-02,1.3767300e+00,8.0685231e-01,8.6359542e-01,-1.1135693e-01,8.7621379e-01,6.5513536e-01,6.2636532e-01,no
-3.5862202e-01,-5.0392194e-02,5.0978801e-01,1.1704037e-01,1.8834528e+00,-2.1522486e-01,8.0357080e-01,3.3807607e-01,1.0849593e-01,no
7.8392298e-01,8.0086700e-02,8.4256846e-01,5.6885329e-01,9.6741580e-01,-6.6474062e-02,5.6659815e-01,4.3566412e-01,2.7832461e-01,no
-9.2131017e-01,-1.2179085e-01,5.7616789e-01,3.2095827e-01,1.0761850e-01,-2.3855421e-01,3.2938100e-01,2.5941433e-01,1.5777416e-01,no
1.9864268e-02,-2.3450295e-02,1.3826586e+00,1.3036549e+00,5.1152281e-01,-2.8759742e-01,3.7182570e-01,3.0875741e-01,3.0159490e-01,no
-1.3086288e+00,-1.3120558e-01,9.0502068e-01,4.7303714e-01,1.2250418e+00,1.4587457e+00,7.7738790e-01,4.8199856e-01,2.4490294e-01,no
3.8281730e-01,1.0688090e-02,3.2846149e-01,8.8496782e-02,6.3835555e-01,-2.7865597e-01,3.3021935e-02,1.0409761e-01,8.3482791e-02,no
-3.1965086e-01,-4.7972187e-02,1.0372932e+00,8.3220436e-01,-3.2509536e-01,-1.7745245e-01,-5.9792402e-02,1.7907150e-01,2.7726069e-01,no
7.4899005e-01,1.7634653e-01,1.6334814e+00,1.1937001e+00,8.5712586e-01,-2.0198135e-01,6.9535529e-01,5.2927578e-01,5.9733653e-01,no
-1.3723943e+00,-1.5009628e-01,7.7978001e-01,7.1733219e-01,1.6830138e-01,4.7045162e-02,-2.0807978e-03,8.8161240e-02,8.8458054e-02,no
-4.5055579e-01,-9.0819473e-02,1.2092271e+00,1.2704685e+00,5.4237508e-01,2.4637837e-01,1.6277441e-01,1.3692705e-01,1.6707236e-01,no
-1.3156495e+00,-1.3986714e-01,8.1397444e-01,3.0733743e-01,1.1349357e+00,1.3331501e-01,7.6165578e-01,4.7736066e-01,1.6065701e-01,no
6.8093708e-01,3.4030748e-02,1.1821101e+00,1.1698203e+00,-1.6561909e-01,-2.7159217e-01,1.5588704e-01,2.1716678e-01,2.5897690e-01,no
-7.0220939e-01,-1.0272917e-01,2.5897876e-01,-2.9571136e-02,1.3081781e+00,2.6632848e-01,7.6275799e-01,3.4807207e-01,3.3198576e-02,no
-1.6769743e-01,-1.6621314e-02,8.2944988e-01,4.2914519e-01,6.8882478e-01,-2.9133692e-01,2.9868655e-01,3.5926805e-01,3.0861133e-01,no
-7.8653574e-01,-1.0128278e-01,1.2388895e+00,1.1074801e+00,3.0936972e-01,-2.6520407e-01,6.8310846e-01,5.4015840e-01,4.1489340e-01,no
2.5388509e+00,3.2346386e-01,1.0955850e+00,1.0403797e+00,1.7329199e-01,9.2766201e-01,1.2367343e-01,1.9164983e-01,2.6649574e-01,no
-6.9857021e-02,-4.1715816e-02,6.7489938e-01,6.2965655e-01,8.0300588e-01,1.5090226e-01,3.0118408e-01,2.9462086e-01,2.1399536e-01,no
1.2675704e-01,2.8945384e-02,8.5158639e-01,3.5584646e-01,1.2129929e+00,-2.9040025e-01,6.0828053e-01,4.3063322e-01,1.9257468e-01,no
-8.2373581e-01,-1.2045823e-01,2.9812884e-01,2.2663706e-01,3.9137073e-01,-6.3175258e-02,2.1332752e-01,2.0183502e-01,1.0961100e-01,no
1.2879507e+00,9.2286767e-02,6.9508759e-01,6.1193833e-01,-5.3643406e-01,-1.4452060e-01,-2.1065875e-01,-6.7821270e-03,9.6161863e-02,no
2.2442842e+00,2.1200359e-01,1.0312004e+00,1.1391913e+00,5.4498348e-01,-2.2545099e-01,1.8306820e-01,1.9668664e-01,2.1173455e-01,no
1.1754614e+00,1.7123591e-01,8.5734392e-01,3.7377284e-01,7.4550536e-01,-2.6751543e-01,8.7062640e-01,5.9791486e-01,3.0886060e-01,no
-4.7759366e-01,-5.2709522e-02,1.4314443e+00,9.3484102e-01,-5.9627471e-01,9.9313047e-02,2.5144324e-01,3.6514793e-01,4.3721820e-01,no
-1.1383101e+00,-1.4180731e-01,1.2673806e+00,1.4312242e+00,8.1453305e-01,1.1423612e+00,2.9985413e-01,2.5655918e-01,2.3285846e-01,no
-8.0547298e-01,-1.1892101e-01,9.3555188e-01,1.1331887e+00,-2.4562597e-01,-1.6578153e-02,6.6738295e-02,1.8140653e-01,2.5712804e-01,no
1.2868375e-01,5.3425245e-03,5.5845054e-01,3.8727629e-01,7.1961464e-01,-2.5020776e-01,2.2864530e-01,3.2476324e-01,3.3888978e-01,no
-9.4608707e-01,-1.3722633e-01,6.5755191e-01,7.8675987e-01,1.4267485e-01,2.3555468e-01,2.1759410e-02,9.2803779e-02,5.8293801e-02,no
-8.1322591e-01,-1.1219806e-01,5.2589001e-01,3.1158766e-01,1.1437117e+00,-9.8213832e-02,4.9161566e-01,3.4123764e-01,1.8045317e-01,no
-4.1805839e-01,-9.3648586e-02,2.9443779e-01,3.3189529e-01,7.6619680e-01,-1.1008135e-01,9.8692753e-02,1.1493122e-01,9.8568979e-02,no
-2.2326875e-01,-3.6619139e-02,6.8740707e-01,3.8303538e-01,7.8246177e-01,-2.8946075e-01,2.2239057e-01,1.9124385e-01,1.9831089e-01,no
1.2711836e-01,-2.6550593e-02,7.8444574e-01,6.6884178e-01,3.3682273e-01,-2.1557149e-02,1.6411626e-01,1.4473676e-01,1.8890840e-01,no
6.1508441e-03,-1.9983518e-02,1.2127826e-01,-9.2599054e-02,1.3871079e+00,-1.5427241e-01,6.8078824e-01,2.8174222e-01,8.9866099e-02,no
1.6408781e+00,2.6852524e-01,1.9659599e+00,1.7256168e+00,-2.5279723e-01,7.4396164e-01,-7.9867087e-03,2.7438534e-01,4.3009098e-01,no
-5.3193706e-01,-8.6936596e-02,1.0930302e+00,9.5856584e-01,3.8918371e-01,-1.1478893e-01,5.2769633e-01,3.7353147e-01,2.6864114e-01,no
4.8989937e-01,6.4432171e-02,2.3587810e-01,-1.0034049e-01,1.0339151e+00,-2.9178107e-01,3.7399314e-01,1.8999440e-01,-1.0629188e-03,no
-7.1197610e-01,-1.0789673e-01,5.9649757e-01,3.2561076e-01,2.3596344e-01,-2.4563314e-01,8.2576582e-02,7.7183768e-02,1.5002786e-02,no
-5.1141907e-01,-9.4495695e-02,8.4232441e-01,6.1743013e-01,1.2774942e-01,-2.2014056e-01,1.0796759e-01,1.9399485e-01,1.3946917e-01,no
-1.1630498e+00,-1.3469151e-01,6.0116429e-01,3.8411710e-01,6.9088115e-01,3.0199580e+00,3.0931512e-01,3.0296800e-01,2.1283338e-01,no
-1.1957199e+00,-1.4444085e-01,6.6800836e-01,5.5667783e-01,6.2781640e-01,-2.9076912e-01,3.2664212e-01,1.7832399e-01,8.5018931e-03,no
-1.3468042e+00,-1.5619128e-01,1.5616506e+00,1.9987755e+00,1.0746284e-01,-2.3681274e-01,-6.3103989e-02,5.1679079e-02,1.5361743e-01,yes
3.7687033e-01,-2.2351962e-02,5.2983230e-01,5.3265413e-01,3.5699872e-01,-2.8097569e-01,2.2013005e-02,6.0115804e-02,5.4059084e-02,no
-1.1572867e+00,-1.4447161e-01,1.2743904e+00,1.4463489e+00,-7.4173749e-01,-2.9068799e-01,-2.7049642e-01,9.3471269e-03,1.2656124e-01,no
3.4107771e-01,-2.4886591e-02,4.5845056e-01,3.0892856e-01,6.1557875e-01,-1.1260895e-01,1.4076335e-01,9.2447340e-02,7.8440530e-02,no
-1.2141075e+00,-1.3706441e-01,2.9376271e-01,-1.4602335e-02,1.0967904e+00,-1.7236712e-01,7.9828971e-01,3.7590381e-01,6.8587037e-02,no
1.4269048e-01,2.1168462e-02,8.0148565e-01,4.5746781e-01,2.4276365e-01,-2.9178467e-01,3.9700566e-01,2.8333127e-01,2.2201428e-01,no
-2.6221754e-01,-3.3836360e-02,-1.1241672e-01,-2.8154335e-01,6.5920613e-01,2.8890530e-01,8.8594172e-01,3.8048707e-01,1.4364810e-01,no
-1.4268662e+00,-1.4802788e-01,6.8568563e-01,5.2203690e-01,-3.9436442e-01,5.7189854e-01,-3.5063741e-02,9.4273499e-02,1.8566590e-01,no
7.7594694e-01,1.2355073e-01,3.3785349e-01,1.7123670e-02,-1.2444414e-01,2.1576078e-01,-1.2578298e-02,2.8487094e-02,-3.4863167e-02,no
3.6861801e-01,-9.3555248e-03,2.1379625e-01,6.2163054e-02,-4.8057578e-02,-2.3817495e-01,-6.3871944e-02,1.1309292e-02,1.6935036e-02,no
-9.1160422e-01,-1.2128744e-01,5.8289028e-01,3.6422481e-01,1.0258655e+00,-7.9960779e-02,5.2229838e-01,3.3069270e-01,1.9067801e-01,no
-2.6547386e-01,-6.7933005e-02,6.6357096e-01,4.2574404e-01,4.9727242e-01,-8.4359176e-02,-1.6564843e-02,8.7157782e-02,6.1772237e-02,no
-7.4613770e-01,-1.1114357e-01,1.1341364e-02,-1.6856221e-01,1.3058022e+00,3.0620140e-02,6.6951460e-01,3.3949946e-01,4.6116939e-02,no
-4.7400600e-01,-9.6494264e-02,5.0642543e-01,4.4653217e-01,1.6506063e-01,-2.5601320e-01,1.3625209e-01,1.5375928e-01,9.7198297e-02,no
1.3455103e-02,-7.0360248e-02,4.4399297e-01,3.8950208e-01,5.1102105e-01,4.9263732e-01,1.8052828e-01,8.0560954e-02,-7.7735810e-02,no
-1.4420194e+00,-1.5644565e-01,7.6547161e-01,7.3886738e-01,3.4556451e-01,-2.1491572e-01,1.1705049e-01,1.2536198e-01,8.6727171e-02,no
4.4291251e-01,1.1964936e-01,6.0456256e-01,1.4209915e-01,5.7470238e-01,1.2292216e-02,8.2703108e-01,4.5197917e-01,2.7789750e-01,no
-1.3553341e+00,-1.5147634e-01,2.1478411e-01,8.6850487e-02,5.7688995e-01,-2.2266794e-01,2.8805399e-01,1.4004417e-01,1.4282565e-02,no
-2.8973689e-01,-9.5697765e-02,6.3720702e-01,8.2989116e-01,4.3686779e-01,-2.9096246e-01,5.7199228e-02,6.0149957e-02,4.5020550e-02,no
-7.0542796e-01,-1.0499350e-01,1.4418419e+00,1.5225375e+00,1.5675282e-01,-2.4221631e-01,2.0046381e-01,2.3768529e-01,2.6375679e-01,no
-4.7573133e-01,-9.8659422e-02,1.6667329e-02,-6.6854795e-02,-2.0739811e+00,1.9630245e-01,2.5537573e-01,1.7467825e-01,4.3359950e-02,no
-5.0372035e-01,-1.0848492e-01,7.1983360e-01,8.2765475e-01,-3.9533199e-01,-2.0694331e-01,-1.9003773e-01,-8.9428668e-03,7.6678609e-02,no
-1.7283970e+00,-1.6715694e-01,7.2305038e-01,1.0103809e+00,-6.0463392e-02,-2.8845797e-01,7.6942357e-03,6.1062486e-02,6.5374926e-02,yes
-3.0081837e-01,-8.7871464e-02,8.2834224e-01,9.1996551e-01,3.4074578e-01,-2.0044487e-01,1.9154412e-01,1.4961664e-01,1.2227233e-01,no
-6.4128790e-01,-1.0894657e-01,7.3241440e-01,8.1710359e-01,-3.2443554e-01,3.9294297e-01,-7.0307175e-02,8.7532133e-02,1.3735271e-01,no
-2.7892959e-01,-9.6314544e-02,6.9927679e-02,9.3251986e-02,6.3536192e-01,-2.6527875e-01,1.1104140e-01,3.4900694e-02,-2.1339268e-02,no
-2.9276410e-01,-8.3567265e-02,-2.1759487e-01,-2.9108178e-01,4.9307636e-02,-2.7925131e-01,2.8418368e-02,1.4200201e-02,-4.9917474e-02,no
-9.8624804e-01,-1.2738353e-01,3.7313776e-01,1.9578691e-01,2.1093167e-01,-2.0942669e-01,9.6907997e-02,1.7089833e-01,1.4019580e-01,no
-1.0514712e+00,-1.1969856e-01,9.8477454e-01,7.8454736e-01,-1.4360611e-01,2.9301491e-01,6.0942537e-02,2.0903302e-01,3.0468396e-01,no
-4.3683760e-01,-7.7014298e-02,-4.5651613e-02,-2.2410459e-01,6.9706836e-01,1.0400626e-01,5.0184136e-01,1.3947492e-01,-4.0147664e-02,no
-8.7957401e-01,-1.2933332e-01,4.9719318e-01,5.5970050e-01,4.6274655e-01,-1.2755829e-01,1.0594394e-01,1.1322496e-01,7.7339184e-02,no
-1.5585416e+00,-1.6324613e-01,4.4389748e-01,5.8877301e-01,2.3215896e-01,3.2389084e-01,4.6888426e-02,7.2310962e-02,4.1483499e-02,no
-2.1320048e-01,-6.2278436e-02,3.8143564e-01,2.1113377e-01,9.4650550e-01,1.1352843e+00,3.5193165e-01,2.2338829e-01,9.8219382e-02,no
7.9110717e-01,1.8634886e-02,1.0272816e-01,9.8728505e-02,4.1290067e-01,1.0335771e-01,1.4728861e-01,1.3394540e-01,7.5226706e-02,no
-5.0653365e-01,-7.1377846e-02,-1.0385052e-01,-3.8930176e-01,8.9831277e-01,-2.0294779e-01,2.7379697e-01,1.2685810e-01,-7.5493951e-02,no
-8.0396123e-01,-1.2360662e-01,-9.7102947e-02,-1.4167121e-01,4.2401208e-01,-2.4668176e-01,1.7489756e-01,5.9514675e-02,-4.2154267e-02,no
4.4970221e-01,-2.4413801e-02,-4.8004499e-02,-8.3600599e-02,1.2485653e+00,-2.8970158e-01,3.9316321e-01,2.0150322e-01,4.6243730e-03,no
1.9392898e+00,2.0989128e-01,1.9236814e-01,1.6246946e-01,1.0695288e+00,-2.7480735e-01,3.2291368e-01,2.0129217e-01,9.9170221e-02,no
-1.2501721e-01,-6.6341875e-02,3.2989133e-01,3.0364868e-01,1.0000076e+00,6.2794621e-01,2.3148286e-01,1.6956842e-01,9.6434179e-02,no
-9.1883801e-01,-1.2492679e-01,5.0755402e-01,5.4204708e-01,-1.8362159e-02,4.4859432e-02,3.8841471e-02,5.4963214e-02,8.2995359e-02,no
1.3067096e+00,1.0273366e-01,9.7526871e-02,2.8348702e-02,3.7699125e-01,-2.3465749e-01,-2.6825539e-03,7.1407866e-02,5.4280794e-02,no
3.4989646e-01,9.6741273e-03,2.3796838e-01,-3.0773178e-02,-4.5739129e-01,3.3304005e-01,-1.1346417e-01,5.2190534e-02,9.3478443e-02,no
1.1758418e+00,5.8914603e-02,6.2735872e-01,5.7631846e-01,-1.0725613e+00,-2.7346160e-01,-4.3328139e-01,-1.2006885e-01,1.9016636e-02,no
9.1216708e-01,2.4978033e-01,1.0986701e+00,5.8057368e-01,1.1137793e+00,-1.7099915e-01,4.6438704e-01,4.0507083e-01,4.9129869e-01,no
1.9929495e+00,2.4573916e-01,5.1697110e-01,4.3938430e-01,-9.2053160e-02,-2.2388196e-01,-8.4134663e-02,8.3525308e-02,1.6154201e-01,no
-2.9952675e-01,-7.3287409e-02,2.8914308e-01,1.1753010e-01,6.0124952e-01,7.6009580e-02,3.4012728e-01,8.4273534e-02,3.9100393e-02,no
-7.5642975e-01,-9.9133104e-02,9.3794305e-02,-6.2508914e-02,7.4967354e-01,5.6231610e-01,7.7973909e-01,3.7597259e-01,1.8375997e-01,no
-1.4010419e+00,-1.5749332e-01,1.5212724e-01,3.1522649e-01,-1.6517654e-01,-2.8147002e-01,9.7446278e-02,5.1479775e-02,3.8087332e-02,no
-1.5890786e+00,-1.6247239e-01,6.2617796e-01,6.9360768e-01,-3.1489395e-01,4.8564262e-01,4.0467667e-02,6.5411571e-02,4.6694091e-02,no
-7.5389145e-01,-1.0583108e-01,5.7800013e-01,3.6478987e-01,-1.0425258e-01,-2.2752256e-02,-1.6408687e-01,-1.2865187e-02,6.2437377e-02,no
1.3219042e-01,-5.9679067e-02,5.6178679e-01,7.6462449e-01,2.7712114e-01,-2.6805324e-01,-6.4841618e-02,4.2289924e-02,8.7671036e-02,no
-7.8939622e-01,-1.1520367e-01,-6.3983983e-02,-1.3030931e-01,8.3143873e-01,4.4230231e-01,3.8373821e-01,2.1059888e-01,7.8150732e-02,no
